author_id,topic,text,topic_id,discussion_stance_id,topic_stance_id,discussion_stance
1077,"""marijuana legalization""","['no', ',', 'they', 'could', ""n't"", 'still', 'drive', '.', 'people', 'would', 'be', 'forbidden', 'to', 'drive', 'while', 'under', 'the', 'influence', 'of', 'marijuana', ',', 'just', 'like', 'alcohol', '.', 'why', 'does', ""n't"", 'that', 'make', 'sense', '?', 'it', 'could', 'be', 'legal', 'only', 'for', 'use', 'in', 'one', ""'s"", 'home', '.', 'as', 'for', 'the', 'second', 'part', ',', 'it', ""'s"", 'called', 'a', 'joke', '.', 'it', ""'s"", 'something', 'not', 'to', 'be', 'taken', 'seriously', ',', 'but', 'rather', 'laughed', 'at', ',', 'due', 'to', 'it', ""'s"", 'humor', '.']",10,1,3,"""No, it should not be legal"""
518,"""marijuana legalization""","['not', 'to', 'mention', 'that', 'over', '700,000', 'people', 'per', 'year', 'go', 'into', 'rehab', 'for', 'marijuana', 'addiction', '.']",10,1,3,"""No, it should not be legal"""
403,"""marijuana legalization""","['and', 'when', 'marijuanna', 'is', 'proven', 'to', 'be', 'a', 'hazzard', 'to', 'your', 'health', '(', 'and', 'millions', 'of', 'others', ')', 'are', 'you', 'willing', 'to', 'suck', 'itup', 'and', 'say', ',', '``', 'darn', '-', 'i', 'guess', 'i', 'deserved', 'that', '.', ""''"", 'or', 'will', 'you', 'back', 'unending', 'law', 'suits', 'against', 'the', 'makers', 'of', 'marjuanna', 'joints', '?', 'it', ""'s"", 'unhealthy', '.', 'just', 'because', 'you', 'want', 'something', '-', 'it', 'does', ""n't"", 'mean', 'you', 'should', 'get', 'it', '.', 'and', 'a', 'favorite', 'quote', 'of', 'mine', ':', 'â€œif', '40', 'million', 'people', 'believe', 'in', 'a', 'dumb', 'idea', ',', 'itâ€™s', 'still', 'a', 'dumb', 'idea.â€�']",10,1,3,"""No, it should not be legal"""
518,"""marijuana legalization""","['thc', 'is', 'a', 'mild', 'form', 'of', 'acid', ',', 'or', 'lsd', '.']",10,1,3,"""No, it should not be legal"""
454,"""marijuana legalization""","['how', 'would', 'you', 'possibly', 'plan', 'on', 'using', 'it', '``', 'responsibly', ""''"", 'and', 'calling', 'yourself', 'a', 'professional', '.', 'it', 'is', 'a', 'proven', 'fact', 'that', 'it', 'has', 'a', 'lifelong', 'effect', 'on', 'your', 'brain', 'cells', '.', 'see', 'if', 'you', 'can', 'get', 'hired', 'after', 'using', 'this', 'deadly', 'substance', '.', 'also', ',', 'go', 'ahead', 'and', 'throw', 'vehicular', 'homicide', 'on', 'to', 'your', 'resume', ',', 'you', ""'ll"", 'get', 'very', 'far', 'i', ""'m"", 'sure', '.']",10,1,3,"""No, it should not be legal"""
1390,"""marijuana legalization""","['you', 'must', 'be', 'honestly', 'out', 'of', 'your', 'mind', 'if', 'you', 'think', 'that', 'marijuana', 'should', 'be', 'legalized', '.', 'there', 'are', 'teenagers', 'all', 'over', 'the', 'world', 'who', 'smoke', 'pot', 'already', ',', 'and', 'you', 'want', 'to', 'encourage', 'more', 'of', 'them', 'to', 'try', 'it', '?', 'do', ""n't"", 'give', 'me', 'your', '``', 'i', 'smoke', 'weed', ""''"", 'bullsh*t.', 'it', ""'s"", 'bad', 'for', 'you', '.', 'i', 'do', ""n't"", 'honestly', 'give', 'a', 'rat', ""'s"", 'ass', 'about', 'how', 'cool', 'you', 'are', 'or', 'how', 'wonderful', 'it', 'makes', 'you', 'feel', '.', 'marijuana', 'kills', '.', 'as', 'stated', 'before', ',', 'it', 'causes', 'you', 'to', 'lose', 'brain', 'cells', ',', 'and', 'puts', 'you', 'in', 'a', 'state', 'of', 'euphoria', '.', 'do', ""n't"", 'tell', 'me', 'you', 'can', 'make', 'responsible', 'decisions', 'when', 'you', ""'re"", 'high', ',', 'much', 'less', 'drive', 'a', 'car', '.', 'there', 'are', 'hundreds', 'of', 'car', 'accidents', 'every', 'day', 'across', 'the', 'country', 'that', 'are', 'only', 'classified', 'as', 'such', '-', '``', 'accidents', ""''"", '-', 'when', 'many', 'of', 'them', 'are', 'caused', 'by', 'substances', 'that', 'slow', 'your', 'reflexes', 'and', 'your', 'distort', 'your', 'mind', 'like', 'marijuana', '.', 'so', 'do', ""n't"", 'post', 'some', 'asinine', 'statistic', 'about', 'how', 'marijuana', 'kills', 'only', 'a', 'few', 'people', 'a', 'year', '.', 'besides', 'the', 'problem', 'of', 'smoking', 'marijuana', ',', 'there', ""'s"", 'the', 'problem', 'of', 'getting', 'it', '.', 'ever', 'hear', 'of', 'the', 'drug', 'trade', '?', 'columbia', '?', 'south', 'america', '?', 'drug', 'lords', 'are', 'killing', 'hundreds', 'of', 'people', 'each', 'day', ',', 'waging', 'wars', 'for', 'turf', 'and', 'business', '.', 'you', 'think', 'that', ""'s"", 'cool', '?', 'do', 'you', 'honestly', 'believe', 'that', 'it', ""'s"", 'right', 'for', 'people', 'to', 'die', 'for', 'your', 'drugs', '?', 'can', 'you', 'smoke', 'with', 'a', 'clear', 'conscience', 'knowing', 'people', 'have', 'died', 'to', 'grow', 'that', 'pinch', 'of', 'grass', 'you', 'put', 'in', 'your', 'pipe', '?', 'no', ',', 'it', ""'s"", 'not', 'cool', '.', 'it', ""'s"", 'stupid', '.', 'it', ""'s"", 'retarded', '.', 'and', 'it', 'should', 'be', 'illegal', '.']",10,1,3,"""No, it should not be legal"""
1390,"""marijuana legalization""","['yeah', ',', 'how', 'many', 'people', ',', 'especially', 'teenagers', ',', 'actually', 'think', 'before', 'they', 'do', 'something', '?', 'how', 'many', 'people', ',', 'while', 'in', 'a', 'drunken', 'state', ',', 'actually', 'stop', 'to', 'consider', 'whether', 'or', 'not', 'they', 'should', 'or', 'should', 'not', 'drive', '?', 'what', 'makes', 'you', 'think', 'that', 'people', 'will', 'be', 'responsible', '?', 'and', '``', 'it', 'is', 'otherwise', 'harmless', ""''"", '-', 'it', 'causes', 'damage', 'to', 'brain', 'cells', ',', 'the', 'one', ""'s"", 'that', 'do', ""n't"", 'grow', 'back', ',', 'and', 'no', 'operation', 'ever', 'will', 'bring', 'them', 'back', '.', 'it', 'may', 'also', 'cause', 'psychological', 'disorders', ',', 'especially', 'depression', ',', 'and', 'perhaps', 'even', 'schizophrenia', '.', 'also', ',', 'it', 'significantly', 'lowers', 'the', 'immune', 'system', ',', 'so', 'you', 'might', 'just', 'as', 'well', 'go', 'have', 'unprotected', 'sex', 'in', 'africa', '.', 'how', 'many', 'people', 'die', 'per', 'year', 'from', 'marijuana', 'related', '``', 'accidents', ""''"", '?', 'how', 'many', 'people', 'are', 'killed', 'in', 'drug', 'wars', 'and', 'in', 'the', 'ghettos', '?', 'more', 'than', 'you', 'will', 'ever', 'know', '.', 'how', 'do', 'i', 'know', 'this', '?', 'for', 'seven', 'years', 'of', 'my', 'life', 'i', 'lived', 'in', 'the', 'slums', '.', 'i', 'hung', 'around', 'drug', 'dealers', '.', 'one', 'of', 'my', 'closest', 'friends', 'was', 'killed', 'in', 'a', 'drug', 'related', 'incident', '.', 'have', 'you', 'ever', 'been', 'into', 'the', 'slums', '?', 'have', 'you', 'ever', 'seen', ',', 'or', 'felt', 'poverty', '?', 'what', 'gives', 'you', 'the', 'right', 'to', 'make', 'such', 'claims', '?']",10,1,3,"""No, it should not be legal"""
1258,"""marijuana legalization""","['it', ""'s"", 'the', '``', 'proven', 'facts', ""''"", 'that', 'are', 'debatable', '.', 'the', 'notion', 'that', 'cannabis', ',', 'tobacco', 'and', 'alcohol', 'all', 'have', 'permanent', 'effects', 'on', 'one', ""'s"", 'brain', 'cells', 'is', 'not', 'beyond', 'all', 'doubts', '.', 'there', 'are', 'studies', 'that', 'have', 'proven', 'those', 'concepts', '.', 'there', 'are', 'also', 'studies', ',', 'just', 'as', 'reputable', ',', 'which', 'have', 'proven', 'that', 'it', 'is', 'not', 'necessarily', 'so', '.']",10,1,3,"""No, it should not be legal"""
878,"""marijuana legalization""","['it', 'sorta', 'depends', 'upon', 'what', 'type', 'of', 'hemp', 'they', 'use', '...', 'they', 'now', 'have', 'industrial', 'hemp', 'that', 'has', 'no', 'narcotics', 'in', 'it', 'so', 'when', 'you', 'smoke', 'it', 'you', 'wo', ""n't"", 'get', 'high', 'and', 'hemp', 'is', 'definately', 'a', 'more', 'effect', 'plant', 'then', 'using', 'pulp', 'for', 'paper', 'and', 'it', 'can', 'be', 'used', 'for', 'so', 'many', 'things', '...', 'as', 'for', 'normal', 'maruajauna', 'then', 'no', 'it', 'should', ""n't"", 'be', 'legalized', 'because', 'the', 'causualties', 'would', 'be', 'to', 'great', 'because', 'there', 'are', 'to', 'many', 'people', 'that', 'will', 'mix', 'pot', 'with', 'driving', 'or', 'guns', '.']",10,1,3,"""No, it should not be legal"""
167,"""marijuana legalization""","['i', 'only', 'argue', 'on', 'this', 'side', 'so', 'that', 'what', 'i', 'say', 'may', 'be', 'more', 'easily', 'read', 'by', 'other', 'people', ',', 'but', 'also', ',', 'because', 'i', 'want', 'to', 'directly', 'point', 'out', 'a', 'fact', 'about', 'the', 'people', 'debating', 'on', 'this', 'side', 'of', 'the', 'debate', '.', 'just', 'take', 'a', 'look', 'at', 'how', 'many', 'more', 'articulate', ',', 'intelligent', ',', 'informed', ',', 'and', 'even', 'researched', 'arguments', 'there', 'are', 'on', 'the', 'so-called', '``', 'stoner', ""''"", 'side', 'as', 'compared', 'to', 'this', 'side', '.', 'why', 'do', 'you', 'keep', 'arguing', 'the', 'same', 'things', 'over', 'and', 'over', 'again', 'as', 'new', 'material', 'is', 'constantly', 'thrown', 'at', 'you', 'from', 'the', 'other', 'side', '?', 'i', 'advise', 'that', 'unless', 'you', 'can', 'think', 'of', 'something', 'new', '.', 'not', 'this', '``', 'loss', 'of', 'brain', 'cell', ""''"", 'and', '``', 'alcohol', 'is', 'this', 'and', 'not', 'this', ""''"", 'and', '``', 'cigarettes', 'this', 'and', 'that', ""''"", ',', 'then', 'please', 'do', ""n't"", 'post', '.', 'this', 'is', 'meant', 'to', 'be', 'an', 'intelligent', 'forum', ',', 'not', 'a', 'space', 'for', 'useless', 'drivel', '.']",10,1,3,"""No, it should not be legal"""
507,"""marijuana legalization""","['for', 'the', 'record', '-', 'this', 'arguement', 'is', 'not', 'about', 'alcohol', '.', 'just', 'whether', 'or', 'not', 'mj', 'should', 'be', 'legalized', '.']",10,1,3,"""No, it should not be legal"""
1098,"""marijuana legalization""","['you', 'can', 'get', 'marijuana', 'whenever', 'you', 'want', 'now', '.', 'it', ""'s"", 'easier', 'to', 'get', 'than', 'alcohol', '.', 'i', 'mean', 'seriously', ',', 'there', 'are', 'delivery', 'services', 'for', 'this', 'stuff', '.']",10,1,3,"""No, it should not be legal"""
1087,"""marijuana legalization""","['the', 'fact', 'that', 'it', 'is', 'considered', 'an', 'illegal', 'drug', 'is', 'enough', 'to', 'let', 'me', 'keep', 'it', 'that', 'way', '.', 'why', 'bring', 'about', 'one', 'more', 'thing', 'for', 'teens', 'and', 'troublemakers', 'to', 'hurt', 'or', 'kill', 'themselves', 'with', '?', 'this', 'generation', 'of', 'teenagers', 'is', 'already', 'messed', 'up', 'so', 'what', 'would', 'be', 'the', 'true', 'benefits', 'of', 'legalizing', 'pot', '?', 'and', 'most', 'of', 'you', 'on', 'this', 'column', 'are', 'right', '.', 'do', ""n't"", 'compare', 'it', 'to', 'cigarettes', 'and', 'alcohol', '.', 'those', 'are', 'different', 'matters', '.']",10,1,3,"""No, it should not be legal"""
1200,"""marijuana legalization""","['new', 'studies', 'show', 'that', 'smoking', 'a', 'joint', 'of', 'marijuana', 'is', 'like', 'smoking', '20', 'cigarettes', '.', 'also', 'the', 'remnanats', 'of', 'marijuana', 'remain', 'in', 'your', 'body', 'for', 'more', 'than', '30x', 'longer', 'than', 'alcohol', '.', 'in', 'the', '1800s', 'in', 'china', ',', 'a', 'huge', 'empire', ',', 'opium', 'use', 'became', 'widespread', ',', 'and', 'the', 'british', 'destroyed', 'their', 'navy', '.', 'only', 'in', 'the', 'last', 'few', 'decades', 'have', 'the', 'chinese', 'stemmed', 'their', '200', 'year', 'drug-induced', 'failure', '.', 'the', 'very', 'same', 'could', 'happen', 'if', 'drugs', 'were', 'legalised', 'in', 'the', 'united', 'states', '.']",10,1,3,"""No, it should not be legal"""
1686,"""marijuana legalization""","['by', 'that', 'logic', ',', 'why', 'not', 'legalize', 'everything', '?', '?', 'lsd', ',', 'meth', ',', 'heroin', ',', 'coke', ',', 'crack', ',', 'pcp', ',', 'everything', '!', '!', 'why', 'not', '?', 'it', ""'d"", 'be', 'regulated', 'after', 'all', '.', 'the', 'way', 'tobacco', 'companies', 'get', 'sued', ',', 'i', 'can', 'just', 'imagine', 'the', 'can', 'of', 'worms', 'you', ""'d"", 'be', 'opening', 'up', '.', 'bunch', 'of', 'lit-up', 'junkies', 'running', 'around', 'everywhere', '.', 'watch', 'the', 'unemployment', 'rate', 'skyrocket', 'then', '!', 'i', 'know', 'plenty', 'of', 'people', 'that', 'say', '``', 'if', 'pot', 'was', 'legal', ',', 'i', ""'d"", 'smoke', 'everyday', ""''"", '.', 'so', 'let', ""'s"", 'legalize', 'everything', 'and', 'really', 'screw', 'up', 'the', 'world', '.', 'and', 'taxes', '!', '!', 'just', 'what', 'we', 'need', ',', 'hand', 'over', 'more', 'money', 'to', 'the', 'government', '.', 'cause', 'they', 'do', 'so', 'good', 'with', 'the', 'money', 'they', 'already', 'have', '.', 'i', 'guess', 'it', 'would', 'just', 'go', 'back', 'to', 'the', 'junkies', 'on', 'welfare', '.', 'what', 'a', 'fantastic', 'plan', '...']",10,1,3,"""No, it should not be legal"""
1666,"""marijuana legalization""","['omfg', ',', 'are', 'any', 'of', 'you', 'guys', 'on', 'the', 'opposing', 'side', 'listening', 'to', 'yourselves', '?', 'do', 'me', 'a', 'favor', 'and', 'cut', 'the', 'crap', 'most', 'of', 'you', 'are', 'claiming', 'that', 'marijuana', 'is', 'safer', 'than', 'cigarrettes', 'and', 'alcohol', 'and', 'has', 'medical', 'benefits', 'such', 'as', 'it', 'fights', 'cancer', 'and', 'is', 'thermopedic', 'and', 'such', '.', 'ask', 'yourself', 'this', ',', 'are', 'you', 'using', 'marijuana', 'for', 'medical', 'reasons', 'or', 'are', 'you', 'just', 'making', 'an', 'excuse', 'to', 'get', 'high', '?', 'thats', 'what', 'i', 'thought', 'marijuana', 'is', 'already', 'legal', 'to', 'anyone', 'who', 'is', 'prescribed', 'it', 'for', 'legitimate', 'reasons', '.', 'but', 'obviously', 'none', 'of', 'you', 'are', 'prescribed', 'it', 'because', 'you', 'just', 'want', 'to', 'get', 'high', '.', 'thats', 'very', 'hypocritical', 'of', 'you', 'guys', '.', 'listen', ',', 'i', 'drink', 'and', 'smoke', '.', 'why', '?', 'because', 'it', ""'s"", 'bad', 'for', 'me', 'and', 'i', 'enjoy', 'the', 'feeling', 'of', 'being', 'drunk', '(', 'poisoned', ')', 'and', 'smoking', '(', 'light-headed', ')', '.', 'i', 'dont', 'make', 'excuses', 'or', 'lie', 'about', 'why', 'i', 'do', 'these', '2', 'things', ',', 'unlike', 'you', 'potheads', 'that', 'are', 'in', 'denial..', 'example', ':', 'percocets', 'and', 'vicoden', 'are', 'drugs', 'prescribed', 'for', 'patients', 'in', 'pain', '.', 'but', 'most', 'patients', 'abuse', 'these', 'drugs', 'to', 'simply', 'get', 'high', '.', 'just', 'like', 'marijana', '...', 'now', 'why', 'should', 'it', 'be', 'illegal', '?', '..', 'because', 'if', 'it', 'was', 'legal', ',', 'most', 'of', 'you', 'potheads', 'wouldnt', 'be', 'able', 'to', 'afford', 'it', '.', 'pricess', 'would', 'change', '.', 'then', 'you', 'are', 'going', 'to', 'wish', 'it', 'was', 'illegal', 'again', '.']",10,1,3,"""No, it should not be legal"""
894,"""marijuana legalization""","['marijuana', 'kills', 'people', '.', 'thats', 'all', 'that', 'needs', 'to', 'be', 'said', 'really', '.', 'there', 'are', 'no', 'benefits', 'to', 'using', 'it', '.', 'there', 'is', 'just', 'no', 'need', 'for', 'marijuana', 'in', 'society', '.', 'it', 'makes', 'drug', 'lords', 'rich', 'and', 'users', 'poor', '.', 'its', 'addictive', 'nature', 'means', 'that', 'after', 'a', 'couple', ',', 'or', 'even', 'a', 'single', 'use', ',', 'your', 'body', 'begins', 'to', 'produce', 'less', ""'happy"", 'hormones', ""'"", ',', 'and', 'you', 'need', 'to', 'smoke', 'it', 'just', 'to', 'feel', 'normal', '.', 'eventually', 'you', 'feel', 'blue', 'even', 'when', 'using', 'it', '.', 'then', 'you', 'move', 'on', 'to', 'more', 'powerful', 'and', 'dangerous', 'drugs', 'such', 'as', 'cocaine', '.', 'then', 'you', 'die', '.', 'end', 'of', 'story', ',', 'marijuana', 'is', 'illegal', ',', 'and', 'it', 'should', 'stay', 'that', 'way', '.']",10,1,3,"""No, it should not be legal"""
431,"""marijuana legalization""","['i', 'grew', 'up', 'in', 'a', 'marijuana', 'environment', 'and', 'it', 'is', 'horrible', '!', '!', '!', 'i', 'never', 'did', 'it', 'but', 'almost', 'everyone', 'in', 'my', 'family', 'did', 'and', 'sometimes', 'my', 'parents', ',', 'cousins', ',', 'aunts', ',', 'and', 'uncles', 'put', 'it', 'before', 'even', 'food', 'and', 'i', 'was', 'neglected', 'alot', 'because', 'all', 'they', 'wanted', 'was', 'the', 'drug', '!', '!', '!', 'marijuana', 'is', 'the', 'reason', 'my', 'family', 'is', 'broken', 'and', 'my', 'dad', 'is', 'dead', 'they', 'got', 'to', 'caught', 'up', 'in', 'it', '!', '!', '!', 'cigarettes', 'my', 'be', 'a', 'little', 'less', 'healthier', 'but', 'marijuana', 'splits', 'the', 'families', 'up', 'and', 'i', 'wouldnt', 'wish', 'it', 'on', 'anyone', '!', '!', '!', '!']",10,1,3,"""No, it should not be legal"""
