author_id,topic,text,topic_id,discussion_stance_id,topic_stance_id,discussion_stance
925,"""gay marriage""","['``', 'or', 'do', 'you', 'mean', 'that', 'gay', '_sex_', 'is', 'helping', 'spread', 'aids', '?', 'in', 'which', 'case', 'gay', 'marriage', 'may', 'help', 'reduce', 'the', 'problem.', '``', 'what', 'is', ""'gay"", 'sex', ""'"", '?', 'i', 'think', '(', 'and', 'this', 'is', 'a', 'wild', 'guess', ')', 'that', 'the', 'original', 'argument', 'the', 'person', 'was', 'attempting', 'to', 'make', 'was', 'that', 'unprotected', 'anal', 'sex', 'can', 'increase', 'the', 'liklihood', 'of', 'aids', 'transmission', '.', 'that', 'might', 'be', 'true', '.', 'but', 'if', 'it', 'is', ',', 'it', 'really', 'has', 'nothing', 'to', 'do', 'with', 'the', 'sexual', 'orientation', 'of', 'the', 'two', 'people', 'involved', '.']",8,1,3,"""Allowing gay marriage is Wrong"""
76,"""gay marriage""","['actually', 'there', 'the', 'american', 'legal', 'system', 'is', 'filled', 'with', 'biblical', 'principles', 'and', 'truthes', 'and', '...', 'the', 'supreme', 'court', 'building', 'even', 'has', 'a', 'bible', 'verse', 'written', 'on', 'it']",8,1,3,"""Allowing gay marriage is Wrong"""
76,"""gay marriage""","['in', 'god', 'we', 'trust', '...', 'found', 'on', 'our', 'currency']",8,1,3,"""Allowing gay marriage is Wrong"""
266,"""gay marriage""","['kimmy', ',', 'your', 'comment', 'should', 'be', 'placed', 'on', 'this', 'side', '...', '.lol']",8,1,3,"""Allowing gay marriage is Wrong"""
76,"""gay marriage""","['why', 'are', 'you', 'arguing', 'about', 'a', 'u.s.', 'decision', 'when', 'you', 'are', 'in', 'canada', '?']",8,1,3,"""Allowing gay marriage is Wrong"""
473,"""gay marriage""","['i', 'vote', '``', 'wrong', ""''"", '.', 'it', 'goes', 'against', 'human', 'nature', 'and', ',', 'as', 'other', 'fellow', 'voters', 'have', 'mentioned', ',', 'the', 'definition', 'of', '``', 'marriage', ""''"", '.', 'and', 'you', 'ca', ""n't"", 'exclude', 'religion', 'from', 'this', 'argument', ',', 'because', 'thats', 'what', 'happened', 'when', 'people', 'do', ""n't"", 'have', 'faith', 'or', 'belief', 'in', 'any', 'religion', '.', 'religion', 'is', 'there', 'to', 'act', 'as', 'guidelines', 'to', 'what', 'is', 'right', 'and', 'what', 'is', 'wrong', '.', 'religion', 'is', 'a', 'way', 'of', 'life', '.', 'without', 'it', ',', 'we', ""'re"", 'lost', '.']",8,1,3,"""Allowing gay marriage is Wrong"""
76,"""gay marriage""","['here', 'are', 'some', 'doctor', ""'s"", 'articles', 'on', 'aids', 'and', 'homosexuality', 'http', ':', '//www.thebody.com/kaiser/2004/mar23_04/black_msm_aids.html', 'http', ':', '//www.biblebelievers.com/cameron1.html', 'http', ':', '//www.publicagenda.org/issues/overview.cfm', '?', 'issue_type=gay_rights', 'http', ':', '//www.cwfa.org/articles/5149/cfi/papers/index.htm', 'http', ':', '//www.traditionalvalues.org/modules.php', '?', 'sid=1136', '``', 'homosexuality', 'carries', 'enormous', 'physical', 'and', 'mental', 'health', 'risks', ',', 'even', 'where', 'governments', 'promote', 'homosexual', 'unions', '.', 'the', 'journal', 'aids', 'reported', 'that', 'in', 'the', 'netherlands', ',', 'where', '``', 'gay', 'marriage', ""''"", 'has', 'been', 'legal', 'since', '2001', ',', 'hiv', 'and', 'other', 'diseases', 'are', 'soaring', 'among', 'homosexual', 'men', '.', 'the', 'study', 'notes', 'that', '``', 'partnered', ""''"", 'homosexuals', 'have', '``', 'outside', ""''"", 'lovers', ',', 'and', 'are', 'contracting', 'the', 'aids', 'virus', 'at', 'alarming', 'rates', '.', ""''"", '``', 'xiridou', 'discovered', 'that', 'the', 'â€œsteadyâ€�', 'relationships', 'were', 'more', 'likely', 'to', 'spread', 'aids', 'than', 'were', 'casual', 'relationships', '.', 'why', '?', 'according', 'to', 'dr.', 'xiridou', ',', 'â€œâ€¦', 'risky', 'behavior', 'with', 'steady', 'partners', 'is', 'much', 'greater', 'than', 'that', 'with', 'casual', 'partners.â€�', 'she', 'notes', 'that', '86', '%', 'of', 'new', 'hiv', 'infections', 'in', 'amsterdam', 'occur', 'among', 'â€œsteadyâ€�', 'homosexual', 'partnerships', '.', ""''"", 'i', 'think', 'that', 'is', 'some', 'pretty', 'darn', 'good', 'evidence']",8,1,3,"""Allowing gay marriage is Wrong"""
1019,"""gay marriage""","['it', 'was', 'hard', 'for', 'me', 'to', 'decide', 'which', 'column', 'to', 'put', 'my', 'view', 'into', '.', 'i', 'do', ""n't"", 'really', 'agree', 'with', 'either', 'side', '.', 'i', 'happen', 'to', 'believe', 'the', 'government', 'shouldnâ€™t', 'be', 'in', 'the', 'business', 'of', 'sanctioning', 'marriage', 'at', 'all', '.', 'itâ€™s', 'a', 'private', 'religious', 'matter', 'between', 'a', 'man', ',', 'a', 'woman', 'and', 'god', '.', 'as', 'a', 'christian', 'thatâ€™s', 'what', 'i', 'believe', '.', 'as', 'a', 'libertarian', ',', 'i', 'say', 'youâ€™re', 'free', 'to', 'believe', 'differently', 'if', 'you', 'want', '.', 'if', 'your', 'god', 'will', 'sanction', 'a', 'different', 'kind', 'of', 'marriage', ',', 'then', 'thatâ€™s', 'between', 'you', 'and', 'your', 'god', '.', 'if', 'you', 'donâ€™t', 'believe', 'in', 'a', 'god', ',', 'then', 'you', 'should', 'have', 'the', 'option', 'of', 'creating', 'a', 'legal', 'document', 'that', 'says', 'youâ€™re', 'committed', 'to', 'one', 'another', 'for', 'life', '.', '(', 'but', 'you', 'canâ€™t', 'call', 'it', 'marriage', ',', 'because', 'thatâ€™s', 'a', 'religious', 'term', '.', 'â€œseparation', 'of', 'church', 'and', 'state.â€�', ')', 'one', 'last', 'note', ':', '[', 'i', ']', 's', 'it', 'possible', 'for', 'a', 'christian', 'couple', 'to', 'avoid', 'the', 'stateâ€™s', 'machinery', 'of', 'control', 'and', 'still', 'marry', 'before', 'god', '?', 'yes', ',', 'according', 'to', 'pastor', 'matt', 'trewhella', '.', 'â€œwhatâ€™s', 'recorded', 'in', 'a', 'family', 'bible', 'will', 'stand', 'up', 'as', 'legal', 'evidence', 'in', 'any', 'court', 'of', 'law', 'in', 'america', '.', 'early', 'americans', 'were', 'married', 'without', 'a', 'marriage', 'license', '.', 'they', 'simply', 'recorded', 'their', 'marriages', 'in', 'their', 'family', 'bibles', '.', 'so', 'should', 'we.â€�']",8,1,3,"""Allowing gay marriage is Wrong"""
976,"""gay marriage""","['gay', 'people', 'are', 'making', 'a', 'terrible', 'mistake', '.', 'i', 'think', 'they', 'are', 'living', 'the', 'life', 'right', 'now', 'with', 'not', 'having', 'to', 'commit', 'to', 'anything', '.', 'if', 'it', 'was', 'like', 'that', 'for', 'normal', 'marriage', 'life', 'would', 'be', 'a', 'whole', 'lot', 'better', '.']",8,1,3,"""Allowing gay marriage is Wrong"""
76,"""gay marriage""","['the', 'evidence', 'that', 'they', 'produce', 'is', 'pure', 'and', 'undeniable', 'just', 'because', 'you', 'disagree', 'with', 'the', 'source', 'does', 'not', 'mean', 'that', 'the', 'information', 'they', 'produce', 'is', 'innacurate', 'or', 'wrong', 'but', 'good', 'try']",8,1,3,"""Allowing gay marriage is Wrong"""
1027,"""gay marriage""","['marriage', '-', 'no', 'bumming', 'licences', '-', 'yes', 'think', 'about', 'it', ',', 'you', 'know', 'it', 'makes', 'sense']",8,1,3,"""Allowing gay marriage is Wrong"""
1014,"""gay marriage""","['forget', 'the', 'bible', '.', 'forget', 'the', 'politicians', '.', 'let', ""'s"", 'just', 'talk', 'common', 'sense', '.', 'it', ""'s"", 'been', 'asked', 'why', 'people', 'should', 'be', 'denied', 'the', 'right', 'to', 'be', 'married', 'simply', 'because', 'they', 'are', 'of', 'the', 'same', 'gender', '.', 'if', 'they', 'love', 'each', 'other', 'and', 'want', 'to', 'make', 'a', 'marriage', 'commitment', 'to', 'each', 'other', 'then', 'why', 'is', 'it', 'anyone', 'else', ""'s"", 'business', '?', 'that', 'is', 'a', 'fair', 'argument', '.', 'my', 'main', 'objection', 'comes', 'not', 'from', 'the', 'argument', 'itself', ',', 'but', 'from', 'the', 'inevitable', 'consequence', 'of', '``', 'redefining', ""''"", 'marriage', '.', 'once', 'you', 'redefine', 'something', 'you', 'change', 'it', 'permanently', ',', 'and', 'once', 'you', 'declare', 'it', '``', 'changeable', ""''"", 'you', 'ca', ""n't"", 'stop', 'it', 'from', 'being', 'changed', 'repeatedly', '.', 'two', 'men', 'want', 'to', 'get', 'married', '...', 'and', 'they', 'love', 'each', 'other', 'deeply', 'and', 'want', 'to', 'make', 'their', 'bond', 'a', 'legal', ',', 'committed', 'marriage', '.', 'but', 'should', 'we', 'allow', 'people', 'to', 'marry', 'simply', 'because', 'they', 'profess', 'love', '?', 'if', 'that', 'was', 'the', 'criteria', ',', 'then', 'who', ""'s"", 'to', 'say', 'a', 'group', 'of', 'three', 'people', 'who', 'profess', 'love', 'and', 'commitment', 'can', 'not', 'enter', 'into', 'a', 'triune', 'marriage', '?', 'polygamists', 'can', 'use', 'the', 'exact', 'same', 'arguments', 'that', 'people', 'use', 'for', 'gay', 'marriage', '.', 'if', 'we', 'can', 'not', 'credibly', 'limit', 'marriage', 'by', 'gender', 'then', 'how', 'could', 'we', 'credibly', 'limit', 'it', 'by', 'number', '?', 'and', 'i', 'do', ""n't"", 'even', 'want', 'to', 'think', 'about', 'the', 'slippery', 'slope', 'marriage', 'will', 'take', 'after', 'polygamists', 'can', 'marry', 'in', 'groups', '...', 'because', 'the', 'bestiality', 'folks', 'and', 'the', 'pedophile', 'folks', 'will', 'want', 'their', '``', 'rights', ""''"", 'recognized', ',', 'too', '.', 'the', 'only', 'reason', 'we', ""'re"", 'only', 'hearing', 'about', 'gay', 'marriage', 'is', 'because', 'that', ""'s"", 'where', 'the', 'current', 'challenge', 'to', 'the', 'definition', 'of', 'marriage', 'is', 'right', 'now', '.', 'with', 'enough', 'legal', 'wrangling', 'that', 'definition', 'will', 'fail', 'and', 'a', 'newer', ',', 'broader', 'definition', 'will', 'take', 'its', 'place', '.', 'after', 'that', 'polygamists', 'will', 'begin', 'their', 'own', 'legal', 'battle', ',', 'eventually', 'forcing', 'a', 'newer', ',', 'broader', 'definition', '.', 'the', 'courts', 'will', 'concede', 'people', ""'s"", 'right', 'their', 'own', 'lifestyle', 'choice', ',', 'whatever', 'that', 'may', 'be', ',', 'and', 'they', 'wo', ""n't"", 'be', 'able', 'to', 'credibly', 'deny', 'marriage', 'to', 'those', 'in', 'that', 'lifestyle', '.', 'do', 'you', 'remember', 'the', 'movie', 'the', 'incredibles', '?', 'a', 'good', 'takeaway', 'from', 'that', 'movie', 'was', 'the', 'danger', 'of', 'calling', 'everyone', '``', 'special', ""''"", ',', 'because', 'saying', '``', 'everyone', 'is', 'special', ""''"", 'was', 'the', 'same', 'as', 'saying', '``', 'nobody', 'is', 'special', ""''"", '.', 'superheroes', 'have', 'super', 'powers', 'that', 'make', 'them', 'special', ',', 'hence', 'the', 'title', '``', 'superhero', ""''"", '.', 'imagine', 'if', 'it', 'was', 'decided', 'that', 'mediocre', 'powers', 'could', 'be', 'considered', '``', 'super', ""''"", 'powers', 'if', 'the', 'bearer', 'of', 'those', 'powers', 'wanted', '.', 'imagine', 'then', 'if', 'it', 'was', 'decided', 'that', 'the', 'most', 'mundane', 'and', 'ordinary', 'abilities', 'could', 'now', 'be', 'called', '``', 'super', 'powers', ""''"", ',', 'and', 'anyone', 'at', 'all', 'who', 'wanted', 'to', 'be', 'called', 'a', 'superhero', 'could', '.', 'at', 'this', 'point', 'the', 'idea', 'of', 'being', 'a', 'superhero', 'is', 'destroyed', 'because', 'the', 'definition', 'has', 'become', 'so', 'broad', 'that', 'it', ""'s"", 'lost', 'all', 'meaning', '.', 'in', 'the', 'same', 'way', 'gay', 'marriage', 'moves', 'the', 'idea', 'of', 'marriage', 'toward', 'destruction', '.', 'once', 'the', 'definition', 'is', 'no', 'longer', 'absolute', 'then', 'any', 'group', 'of', 'people', '-', 'in', 'any', 'numbers', '-', 'in', 'any', 'gender', 'combinations', '-', 'must', 'be', 'allowed', 'the', 'right', 'to', 'be', 'married', 'to', 'all', 'of', 'themselves', '.', 'that', ""'s"", 'why', 'i', 'would', 'oppose', 'changing', 'anything', 'about', 'the', 'definition', 'of', 'marriage', ',', 'because', 'broadening', 'marriage', 'is', 'a', 'slippery', 'slope', 'that', 'would', 'lead', 'toward', 'the', 'destruction', 'of', 'the', 'idea', 'of', 'marriage', 'itself', '.', 'not', 'because', 'the', 'bible', 'says', 'so', '...', 'and', 'not', 'because', 'some', 'politician', 'says', 'so', '...', 'but', 'because', 'my', 'common', 'sense', 'tell', 'me', 'so', '.']",8,1,3,"""Allowing gay marriage is Wrong"""
848,"""gay marriage""","['the', 'real', 'issue', 'is', '-', 'why', 'is', 'the', 'government', 'involved', 'in', 'this', 'issue', 'at', 'all', '?', 'we', 'take', 'a', 'personal', ',', 'religious', 'institution', 'and', 'regulate', 'it', ',', 'then', 'the', 'government', 'comes', 'back', 'and', 'wants', 'to', 'redefine', 'it', '.', 'it', 'should', 'not', 'be', 'a', 'political', 'issue', ',', 'because', 'my', 'personal', ',', 'religious', 'things', 'should', 'be', 'separate', 'from', 'government', 'regulation', '.', 'marriage', 'and', 'the', 'government', 'should', 'not', 'mix', '.', 'that', 'solves', 'the', '``', 'problem', ""''"", '.']",8,1,3,"""Allowing gay marriage is Wrong"""
926,"""gay marriage""","['simple', 'enough', 'in', 'my', 'mind', 'that', 'the', 'bible', 'is', 'wear', 'marriage', 'originates', 'from', 'and', 'the', 'bible', 'states', 'that', 'marriage', 'is', 'the', 'bonding', 'of', 'a', 'women', 'and', 'a', 'man', '.']",8,1,3,"""Allowing gay marriage is Wrong"""
956,"""gay marriage""","['how', 'dare', 'this', 'be', 'called', 'a', ""'civil"", 'right', ""'"", '.', 'the', 'black', 'people', 'of', 'america', 'went', 'through', 'hell', 'to', 'have', 'civil', 'rights', ',', 'like', 'seats', 'on', 'a', 'bus', ',', 'the', 'right', 'to', 'education', '.', 'etc', '.', 'you', 'gay', 'clowns', 'just', 'want', 'us', 'to', 'recognize', 'you', 'for', 'the', 'fact', 'that', 'you', ""'re"", 'a', 'bunch', 'of', 'perverts', 'that', 'want', 'a', 'legal', 'excuse', 'for', 'zapping', 'each', 'other', 'in', 'the', 'tail', '.', 'all', 'i', 'ever', 'hear', 'you', 'people', 'talk', 'about', 'is', 'how', 'gay', 'you', 'are', ',', 'and', 'what', 'you', 'did', 'in', 'a', 'gay', 'club', 'the', 'night', 'before', ',', 'and', 'how', 'much', 'you', 'like', 'firemen', '.', 'you', 'have', 'no', 'souls', '.', 'i', 'never', 'hear', 'one', 'intelligent', 'word', 'from', 'your', 'speech', 'except', 'when', 'it', 'comes', 'to', 'interior', 'decorating', '.', 'you', ""'re"", 'as', 'deviant', 'as', 'sado-masochists', ',', 'and', 'people', 'who', 'have', 'sex', 'with', 'animals', '.']",8,1,3,"""Allowing gay marriage is Wrong"""
956,"""gay marriage""","['also', 'this', 'ca', ""n't"", 'be', 'natural', ',', 'its', 'a', 'deviation', 'because', 'you', 'are', 'not', 'able', 'to', 'sexually', 'reproduce', '.', 'you', ""'re"", 'not', 'a', 'race', ',', 'so', 'why', 'should', 'you', 'be', 'recognized', 'as', 'one', '?', 'you', 'want', 'us', 'to', 'tolerate', 'you', ',', 'but', 'you', 'have', 'zero', 'tolerance', 'when', 'people', 'do', ""n't"", 'accept', 'you', '.', 'how', 'can', 'i', 'tolerate', 'you', 'when', 'you', 'have', 'these', 'gay', 'parades', ',', 'and', 'your', 'dancing', 'in', 'the', 'streets', 'in', 'tight', 'leather', 'exposing', 'your', 'butt', ',', 'with', 'a', 'dildo', 'strapped', 'to', 'your', 'head', '?']",8,1,3,"""Allowing gay marriage is Wrong"""
1001,"""gay marriage""","['topic', 'is', 'unclear', '.', 'if', 'gay', 'marriage', 'does', 'not', 'allow', 'adoption', 'of', 'children', '.', 'then', 'i', 'have', 'no', 'problem', 'with', 'it', '.', 'they', 'are', 'entitled', 'to', 'every', 'privileges', 'as', 'the', 'rest', 'of', 'us', '.', 'however', ',', 'it', ""'s"", 'a', 'totally', 'different', 'story', 'if', 'it', 'involves', 'children', '.', 'it', ""'s"", 'no', 'longer', 'between', 'two', 'persons', '.', 'gay', 'is', 'not', 'inborn', ',', 'it', ""'s"", 'a', 'path', 'that', 'you', 'choose', 'and', 'one', 'that', 'you', ""'re"", 'happy', 'with', ',', 'and', 'everyone', 'should', 'respect', 'that', '.', 'similiarly', ',', 'gay', 'couples', 'should', 'respect', 'that', 'there', 'are', 'certain', 'values', 'that', 'should', 'not', 'be', 'breach', 'within', 'our', 'society', '.', 'parents', 'have', 'too', 'much', 'influence', 'on', 'the', 'values', 'of', 'the', 'children', '.', 'and', 'they', 'are', 'the', 'future', 'of', 'the', 'society', '.', 'and', 'hence', 'the', 'prohibition', '.', 'pls', 'do', ""n't"", 'use', 'exceptional', 'cases', 'to', 'argue', 'against', 'this', 'point', ',', 'i.e', '.', 'some', 'heterosexual', 'couples', 'abusing', 'children', ',', 'or', 'poor', 'parents', 'who', 'ca', ""n't"", 'afford', 'to', 'raise', 'children', '.', 'these', 'cases', 'could', 'have', 'been', 'taken', 'care', 'of', 'by', 'heterosexual', 'couples', 'who', 'wanted', 'to', 'adopt', '.']",8,1,3,"""Allowing gay marriage is Wrong"""
361,"""gay marriage""","['god', 'created', 'men', 'and', 'women', ',', 'for', 'what', '?', 'so', 'they', 'can', 'just', 'look', 'at', 'each', 'other', '?', 'they', 'are', 'meant', 'to', 'reproduce', 'and', 'reproduce', '.', 'god', 'did', ""n't"", 'create', 'men', 'to', 'go', 'with', 'men', ',', 'wtf', 'is', 'that', '?', 'do', 'not', 'go', 'as', 'far', 'as', 'to', 'getting', 'into', 'our', 'religion', 'to', 'marry', ',', 'god', 'would', 'not', 'like', 'that', 'nor', 'do', 'i.', 'that', 'is', 'ridiculous']",8,1,3,"""Allowing gay marriage is Wrong"""
76,"""gay marriage""","['then', 'why', 'do', ""n't"", 'you', 'show', 'some', 'facts', 'that', 'show', 'that', 'gays', 'are', 'not', 'spreading', 'aids', '?', 'if', 'you', 'can', 'do', 'it', ',', 'then', 'prove', 'it']",8,1,3,"""Allowing gay marriage is Wrong"""
837,"""gay marriage""","['marriage', 'is', 'a', 'religious', 'construct', 'that', 'has', 'received', 'vicious', 'relabellings', 'by', 'the', 'popular', 'media', 'in', 'recent', 'years', 'as', 'some', 'sort', 'of', 'catch-all', '``', 'two', 'people', ',', 'perhaps', 'of', 'the', 'same', 'sex', ',', 'who', 'want', 'to', 'be', 'together', 'for', 'the', 'remainder', 'of', 'their', 'lives', '(', 'or', 'perhaps', 'just', 'for', 'a', 'little', 'while', ')', ""''"", '.', 'given', 'the', 'ramifications', 'of', 'the', 'classic', 'definition', 'of', 'marriage', 'within', 'traditional', 'religions', 'such', 'as', 'christianity', 'or', 'islam', ',', 'the', 'word', ',', 'and', 'the', 'construct', ',', 'barely', 'even', 'applies', 'to', 'most', 'heterosexual', '``', 'marriages', ""''"", 'these', 'days', 'let', 'alone', 'gay', 'ones', '.', 'in', 'the', 'uk', 'we', 'have', 'a', 'legal', 'framework', 'called', 'the', 'civil', 'partnership', 'which', 'accomplishes', 'much', 'of', 'what', 'most', 'gay', 'people', 'want', 'when', 'they', 'say', 'they', 'want', 'to', '``', 'get', 'married', ""''"", '.', 'for', 'the', 'sake', 'of', 'polluting', 'the', 'name', 'of', 'a', 'concept', 'that', 'has', 'incredibly', 'important', 'meanings', 'for', 'the', 'devout', ',', 'i', 'think', '``', 'gay', 'marriage', ""''"", 'in', 'this', 'sense', 'is', 'wrong', '.', 'if', 'the', 'gay', 'community', 'wishes', 'to', 'take', 'the', 'word', '``', 'marriage', ""''"", 'as', 'their', 'own', ',', 'well', ',', 'i', 'think', 'that', 'is', 'wrong', '.', 'gay', 'people', 'can', 'not', 'be', 'married', 'in', 'the', 'sense', 'that', 'most', 'religions', 'define', 'it', '.']",8,1,3,"""Allowing gay marriage is Wrong"""
