author_id,topic,text,topic_id,discussion_stance_id,topic_stance_id,discussion_stance
1580,immigration,"['it', 'was', 'never', 'meant', 'to', 'be', 'anything', 'more', 'than', 'a', 'deterrent', '.', 'i', 'know', 'it', 'wo', ""n't"", 'stop', 'nearly', 'all', ',', 'but', 'at', 'least', 'it', 'makes', 'it', 'a', 'little', 'more', 'difficult', ',', 'cuts', 'of', 'at', 'least', 'one', 'easy', 'route', '.', 'will', 'it', 'solve', 'the', 'problem', '?', 'no', ',', 'but', 'it', 'will', 'slow', 'it', 'slightly', ',', 'and', 'there', 'is', 'little', 'reason', 'not', 'to', 'do', 'it', '.', 'cost', 'is', 'negligible', 'compared', 'to', 'the', 'extremely', 'high', 'manpower', 'costs', 'of', 'covering', 'an', 'empty', 'field', 'of', 'hundreds', 'or', 'thousands', 'of', 'miles', ',', 'day', 'and', 'night', '.']",16,0,0,"""A fence should be built on the US/Mexico border"""
2529,immigration,"['walls', 'are', 'effective', ',', 'that', 'is', 'why', 'people', 'build', 'them', '.', 'the', 'wall', 'in', 'israel', 'has', 'worked', 'very', 'well', '.', 'we', 'have', 'a', 'small', 'wall', 'in', 'place', 'already', 'on', 'the', 'border', 'with', 'mexico', ',', 'and', 'it', 'has', 'been', 'effective', '.', 'the', 'argument', 'that', 'walls', 'wo', ""n't"", 'stop', 'everyone', ',', 'is', 'a', 'silly', 'one', '.', 'prison', 'walls', ',', 'or', 'locks', 'on', 'you', ""'re"", 'house', 'do', ""n't"", 'stop', 'everyone', ',', 'does', 'than', 'in', 'turn', 'mean', 'that', 'they', 'should', 'not', 'be', 'used', 'at', 'all', '?', 'it', 'is', 'obvious', 'that', 'our', 'national', 'sovereignty', 'is', 'not', 'respected', ',', 'over', '50', '%', 'of', 'mexicans', ',', 'feel', 'the', 'border', 'is', 'illegitimate', ',', 'and', 'the', 'sw', 'rightly', 'belongs', 'to', 'them', '.', 'is', 'it', 'wise', 'to', 'allow', 'people', 'to', 'cross', 'our', 'borders', 'illegally', 'from', 'a', 'country', 'where', 'a', 'majority', 'of', 'its', 'citizens', 'do', ""n't"", 'respect', 'our', 'sovereignty', '?']",16,0,0,"""A fence should be built on the US/Mexico border"""
2529,immigration,"['``', 'am', 'i', 'an', 'alien', 'to', 'those', 'lands', '?', ""''"", 'are', 'you', 'saying', 'that', 'because', 'someoneâ€™s', 'ancestors', 'lived', 'in', 'a', 'particular', 'area', ',', 'they', 'are', 'free', 'to', 'move', 'about', 'where', 'they', 'please', '?', 'i', ""'m"", 'not', 'aware', 'of', 'any', 'nations', 'that', 'allow', 'anyone', 'to', 'go', 'where', 'they', 'please', '.', 'can', 'a', 'guatemalan', 'just', 'cross', 'the', 'border', 'into', 'mexico', '?', 'under', 'the', 'defense', ',', '``', 'my', 'ancestors', 'have', 'been', 'here', 'for', '40,000', 'years', ""''"", 'i', 'do', ""n't"", 'think', 'so', ',', 'mexico', 'guards', 'its', 'southern', 'border', 'very', 'tightly', '.', 'look', 'at', 'any', 'border', 'in', 'latin', 'america', ',', 'can', 'people', 'just', 'go', 'wherever', 'they', 'please', '?', 'i', 'do', ""n't"", 'think', 'so', '.']",16,0,0,"""A fence should be built on the US/Mexico border"""
2355,immigration,"['kill', 'them', 'i', 'hate', 'them', 'get', 'them', 'out']",16,0,0,"""A fence should be built on the US/Mexico border"""
101,immigration,"['if', 'it', 'keeps', 'them', 'all', 'inside', 'it', 'and', 'out', 'of', 'other', 'countries', '.', 'oh', 'sorry', ',', 'imagration', 'not', 'invasion', '.', 'my', 'mistake', '.']",16,1,0,"""Building a wall around America is a superb idea"""
171,immigration,"['xenophobia', ':', 'good', 'for', ""'mericuh"", '.']",16,1,0,"""Building a wall around America is a superb idea"""
402,immigration,"['legal', 'immigrants', 'should', 'get', 'all', 'the', 'chances', 'that', 'our', 'ancestors', 'got', 'illigal', 'immigrants', 'should', 'be', 'turned', 'into', 'slaves', ',', 'or', 'canon', 'fodder', 'thatll', 'learn', 'them']",16,1,0,"""Building a wall around America is a superb idea"""
1043,immigration,"['it', 'is', ""n't"", 'xenophobia', 'it', 'is', 'called', '``', 'following', 'the', 'law', ""''"", '.', 'legal', 'immigration', 'i', 'am', 'a', 'huge', 'fan', 'of', '.', 'i', ""'ve"", 'had', 'polish', 'friends', ',', 'latin', 'american', 'friends', ',', 'etc', '.', 'but', 'illegal', 'aliens', 'are', 'breaking', 'the', 'law', 'just', 'as', 'much', 'as', 'any', 'other', 'illegal', 'act', '.', 'crimes', 'should', 'be', 'applied', 'no', 'matter', 'the', 'slogan', '.']",16,1,0,"""Building a wall around America is a superb idea"""
171,immigration,"['jugg', ""'s"", 'argument', 'stated', 'that', 'he', 'was', 'completely', 'against', 'immigration', '.', 'thats', 'xenophobia', '.']",16,1,0,"""Building a wall around America is a superb idea"""
101,immigration,"['i', ""'m"", 'enjoying', 'the', 'people', 'who', 'are', 'arguing', 'in', 'green', 'and', 'not', 'getting', 'the', 'joke', '.', 'my', 'suggestion', 'was', 'to', 'build', 'a', 'war', 'to', 'keep', 'merkins', 'inside', 'of', 'merika', '.']",16,1,0,"""Building a wall around America is a superb idea"""
10,immigration,"['build', 'a', 'war', ',', 'or', 'a', 'wall', ',', 'freudian', 'slip', ':', ')']",16,1,0,"""Building a wall around America is a superb idea"""
101,immigration,"['moving', 'to', 'quickly', 'from', 'my', 'competitive', 'debate', 'on', 'war', 'to', 'this', 'one', 'on', 'walls', '.', 'freudian', 'no', ',', 'careless', 'yes', '.']",16,1,0,"""Building a wall around America is a superb idea"""
96,immigration,"['i', 'am', 'not', 'xenophobic', '.', 'but', 'here', 'are', 'the', 'list', 'of', 'phobias', 'i', 'do', 'have', ':', 'taxpayer', 'money', 'going', 'foreigner', 'benefits', '-', 'not', 'taxpayer', 'benefits', 'us', 'having', 'to', 'change', 'to', 'their', 'customs', 'overpopulation', 'within', 'the', 'united', 'states', 'real', 'citizens', 'losing', 'their', 'jobs', 'lowering', 'of', 'us', 'resources', 'all', 'because', 'america', 'can', 'not', 'defend', 'it', ""'s"", 'own', 'country', 'from', 'border', 'crawlers', '.']",16,1,0,"""Building a wall around America is a superb idea"""
96,immigration,"['xenophobia', 'is', 'a', 'fear', 'of', 'foreigners', '.', 'i', 'do', 'not', 'fear', 'them', '.', 'they', 'are', 'just', 'not', 'welcome', '.']",16,1,0,"""Building a wall around America is a superb idea"""
96,immigration,"['the', '13th', 'ammendment', 'abolishes', 'slavery', '.', 'we', 'need', 'to', 'set', 'the', 'limits', 'for', 'them', '.', 'but', 'we', 'do', 'not', 'need', 'to', 'torture', 'them', '.']",16,1,0,"""Building a wall around America is a superb idea"""
171,immigration,"['pray', 'tell', 'what', 'good', 'have', 'you', 'done', 'for', 'american', 'society', '?']",16,1,0,"""Building a wall around America is a superb idea"""
171,immigration,"['wow', 'that', 'actually', 'really', 'is', 'a', 'superb', 'idea', '.', 'evacuate', 'all', 'past', 'and', 'present', 'immigrants', 'from', 'the', 'country', ',', 'disperse', 'them', 'out', 'against', 'welcoming', 'regions', 'and', 'we', 'can', 'watc', 'america', 'go', 'back', 'to', 'the', 'good', 'ol', ""'"", 'inbreedin', 'days', '!']",16,1,0,"""Building a wall around America is a superb idea"""
96,immigration,"['i', 'am', 'a', 'legal', 'u.s.', 'citizen', 'who', 'speaks', 'fluent', 'english', '.', 'i', 'will', 'grow', 'up', 'to', 'be', 'a', 'voter', 'and', 'a', 'taxpayer', '.', 'i', 'do', 'not', 'believe', 'in', 'sending', 'thousands', 'of', 'americans', 'to', 'invade', 'mexico', ',', 'even', 'though', 'mexico', 'believes', 'in', 'invading', 'america', '.']",16,1,0,"""Building a wall around America is a superb idea"""
171,immigration,"['where', ""'d"", 'you', 'get', 'the', 'sheepskin', 'that', 'covers', 'your', 'eyes', '?', 'very', 'fashionable', '.', 'mexico', ""'s"", 'income', 'per', 'capita', 'is', 'on', 'the', 'rise', ',', 'and', 'have', 'no', 'agenda', ',', 'hidden', 'or', 'otherwise', ',', 'to', 'send', 'its', 'citizens', 'to', 'invade', 'your', 'country', '.', 'you', 'sound', 'unbelievably', 'ignorant', 'when', 'stating', '``', 'mexico', 'believes', 'in', 'invading', 'america', ""''"", ',', 'and', 'seeing', 'as', 'how', 'in', 'other', 'debates', 'you', 'do', ""n't"", 'seem', 'to', 'recognize', 'metaphors', 'i', 'can', 'only', 'assume', 'that', 'your', 'statement', 'is', 'sincere', 'on', 'your', 'part', '.']",16,1,0,"""Building a wall around America is a superb idea"""
1043,immigration,"['he', 'does', ""n't"", 'have', 'to', 'do', 'anything', '.', 'the', 'only', 'obligation', 'is', 'following', 'the', 'laws', '.', 'in', 'fact', ',', 'america', 'does', ""n't"", 'have', 'to', 'let', 'anyone', 'in', 'at', 'all', '.', 'but', ',', 'at', 'the', 'very', 'least', 'people', 'should', 'obey', 'the', 'law', 'when', 'they', 'immigrate', '.', 'look', 'it', 'up', 'by', 'the', 'way', ',', 'mexico', 'has', 'its', 'own', 'immigrants', 'that', 'it', 'denies', 'from', 'coming', 'over', 'the', 'border', '.']",16,1,0,"""Building a wall around America is a superb idea"""
1043,immigration,"['hey', ',', 'it', 'is', 'slam', 'america', 'day', 'again', '!', 'funny', ',', 'that', 'seemed', 'to', 'happen', 'last', 'week', 'too', '(', 'and', 'the', 'week', 'before', ',', 'and', 'the', 'week', 'before', '...', ')', 'the', 'us', 'does', ""n't"", 'have', 'any', 'obligation', 'to', 'help', 'anyone', 'out', 'at', 'all', '.', 'legal', 'immigration', 'does', ""n't"", 'need', 'to', 'happen', 'but', 'american', 'lets', 'it', 'happen', 'anyways', '.', 'but', 'there', 'has', 'to', 'be', 'a', 'limit', '.', 'if', 'there', 'is', 'no', 'limit', ',', 'then', 'any', 'lawbreaker', 'can', 'opt', 'out', 'of', 'punishment', 'under', 'an', 'appeal', 'to', '``', 'humanity', ""''"", 'or', 'the', 'like', '.', 'america', 'has', 'fought', 'in', 'many', ',', 'many', 'battles', 'under', 'the', 'good', 'for', 'humanity', 'slogan', '.', 'we', 'do', ""n't"", 'have', 'to', 'fund', 'the', 'un', '.', 'we', 'do', ""n't"", 'have', 'to', 'give', 'aid', 'for', 'peacekeeping', '.', 'we', 'do', ""n't"", 'have', 'to', 'have', 'bill', 'gates', 'donate', 'billions', 'of', 'dollars', 'to', 'help', 'others', 'who', 'are', 'suffering', '.', 'we', 'do', ""n't"", 'have', 'to', 'spread', 'autonomy', 'to', 'the', 'citizens', 'of', 'other', 'countries', '.', 'we', 'do', ""n't"", 'have', 'to', 'give', 'jobs', 'to', 'people', 'in', 'foreign', 'countries', '.', 'but', 'we', 'as', 'americans', ',', 'do', '.', 'i', 'would', 'love', 'to', 'see', 'what', 'another', 'nation', 'has', 'done', 'for', 'the', 'good', 'of', 'the', 'world', '.', 'how', 'about', 'canada', '?', 'what', 'are', 'they', 'doing', 'for', 'world', 'peace', '?', 'how', 'much', 'money', 'are', 'they', 'giving', 'to', 'fight', 'aids', '?', 'how', 'much', 'jobs', 'are', 'they', 'giving', '?', 'how', 'lenient', 'are', 'they', 'with', 'illegal', 'immigration', '?']",16,1,0,"""Building a wall around America is a superb idea"""
