author_id,topic,text,topic_id,discussion_stance_id,topic_stance_id,discussion_stance
866,"""gay marriage""","['so', 'why', 'is', 'it', 'okay', 'that', 'we', ""'ve"", 'lost', 'our', 'first', 'amendment', 'rights', '?', 'remember', 'the', 'first', 'amendment', '?', '``', 'congress', 'shall', 'make', 'no', 'law', 'respecting', 'an', 'establishment', 'of', 'religion', ',', 'or', 'prohibiting', 'the', 'free', 'exercise', 'thereof', ',', ""''"", 'any', 'argument', 'against', 'gay', 'marriage', 'based', 'on', 'religion', 'violates', 'our', 'rights', '.', 'not', 'just', 'gay', 'people', ',', 'but', 'all', 'of', 'us', '.', '``', 'the', 'bible', 'says', '...', ""''"", 'whose', 'bible', '?', 'what', 'religion', '?', 'since', 'when', 'do', 'we', 'as', 'a', 'nation', 'have', 'a', 'national', 'religion', '.', 'according', 'to', 'the', 'constitution', ',', 'i', 'have', 'the', 'right', 'to', 'exercise', 'my', 'choice', 'of', 'religion', 'and', 'supposedly', '``', 'congress', 'shall', 'make', 'no', 'law', 'respecting', 'an', 'establishment', 'of', '(', 'one', ')', 'religion', ""''"", ',', 'consequently', 'making', 'my', 'choice', 'mute', '.', 'is', ""n't"", 'that', 'exactly', 'what', 'is', 'happening', 'by', 'denying', 'same', 'sex', 'couples', 'the', 'right', 'to', 'marry', 'based', 'on', 'what', 'the', 'bible', 'says', '?', 'there', 'are', 'over', '400', 'religions', 'in', 'the', 'world', '.', 'christianity', 'is', 'less', 'than', '20', '%', 'of', 'religious', 'followers', '.', 'is', 'it', 'the', 'bible', 'of', 'christianity', 'that', 'the', 'opposition', 'holds', 'on', 'so', 'tightly', 'to', '?', 'i', 'strongly', 'feel', 'any', 'religious', 'argument', 'is', 'a', 'weak', 'argument', '.', 'have', 'you', 'even', 'read', 'that', 'bible', '?', 'the', 'one', 'that', 'says', 'that', 'your', 'wife', 'is', 'your', 'property', '!', 'nice', '.']",8,0,2,"""Allowing gay marriage is Right"""
416,"""gay marriage""","['oh', ',', 'for', 'the', 'love', 'of', '...', 'you', 'do', 'realize', 'that', 'you', 'can', 'not', 'treat', 'a', 'same-sex', 'couple', 'the', 'same', 'as', 'a', 'different-sex', 'couple', ',', 'right', '?', 'i', 'mean', ',', 'even', 'with', 'different-sex', 'couples', ',', 'the', 'rules', 'of', 'the', 'law', 'are', 'filled', 'with', 'gray', 'areas', 'on', 'who', 'gets', 'what', 'and', 'who', 'gets', 'the', 'children', 'and', 'all', 'those', 'other', 'things', 'that', 'follow', 'a', 'divorce', '.', 'obviously', ',', 'there', 'need', 'to', 'be', 'new', 'rules', 'for', 'the', 'gay', 'marriage', ',', 'especially', 'considering', 'alimony', 'and', 'the', 'responsibility', 'of', 'the', 'children', '.', 'because', ',', 'newsflash', '!', ',', 'there', 'wo', ""n't"", 'be', 'traditional', 'mother-', 'and', 'father-roles', 'within', 'the', 'marriage', ',', 'and', 'therefore', ',', 'traditional', 'rules', 'wo', ""n't"", 'apply', '.', 'yes', ',', 'this', 'supports', 'the', 'argument', 'that', 'a', 'gay', 'marriage', 'is', ""n't"", 'traditional', ',', 'but', 'i', 'was', 'never', 'one', 'for', 'traditions', 'anyway', '.', 'yes', ',', 'you', 'have', 'just', 'as', 'much', 'right', 'to', 'be', 'against', 'gay', 'marriage', 'as', 'anybodt', 'else', ',', 'but', 'please', ',', 'think', 'outside', 'of', 'the', 'heterosexual', 'box', 'before', 'spouting', 'your', 'arguments', '.']",8,0,2,"""Allowing gay marriage is Right"""
741,"""gay marriage""","['this', 'is', 'not', 'a', 'commonly', 'known', 'fact', '-', 'can', 'you', 'point', 'me', 'to', 'a', 'reference', '?', 'or', 'do', 'you', 'mean', 'that', 'gay', '_sex_', 'is', 'helping', 'spread', 'aids', '?', 'in', 'which', 'case', 'gay', 'marriage', 'may', 'help', 'reduce', 'the', 'problem', '.']",8,0,2,"""Allowing gay marriage is Right"""
878,"""gay marriage""","['gay', 'marriage', 'does', 'not', 'spread', 'aids', 'unprotected', 'sex', 'does']",8,0,2,"""Allowing gay marriage is Right"""
925,"""gay marriage""","['``', 'all', 'laws', 'are', 'derived', 'from', 'your', 'moral', 'beliefs', '.', ""''"", 'no', '.', 'that', ""'s"", 'not', 'true', '.', 'they', ""'re"", 'derived', 'in', 'congress', '.', 'sometimes', 'based', 'on', 'personal', 'moral', 'beliefs', ',', 'sometimes', 'based', 'on', 'other', ""'s"", 'moral', 'beliefs', ',', 'sometimes', 'based', 'on', 'completely', 'other', 'reasons', '.', '``', 'i', 'can', 'not', 'agree', 'with', 'gay', 'marriage', 'because', 'i', 'believe', 'in', 'right', 'and', 'wrong', ',', 'and', 'that', 'homosexuality', 'is', 'wrong', '.', ""''"", 'i', 'can', 'not', 'agree', 'with', 'people', 'with', 'red', 'hair', 'because', 'i', 'believe', 'in', 'right', 'and', 'wrong', ',', 'and', 'people', 'with', 'red', 'hair', 'are', 'wrong', '.']",8,0,2,"""Allowing gay marriage is Right"""
925,"""gay marriage""","['``', 'a', 'terrible', 'fact-', 'gay', 'marriage', 'is', 'helping', 'spread', 'the', 'aids', 'virus', '``', 'that', 'is', 'a', 'terrible', 'fact', '.', 'mainly', 'because', 'it', ""'s"", 'not', 'a', 'fact', '!', 'it', ""'s"", 'as', 'valid', 'as', 'an', 'argument', 'as', 'me', 'saying', ':', 'this', 'is', 'a', 'terrible', 'fact', ':', 'sabrejimmy', 'is', 'the', 'cause', 'of', 'childhood', 'lukemia', '.']",8,0,2,"""Allowing gay marriage is Right"""
925,"""gay marriage""","['``', 'the', 'bible', 'states', 'it', '``', 'and', 'the', 'bible', 'has', 'what', 'to', 'do', 'with', 'the', 'american', 'legal', 'system', 'and', 'the', 'constitution', '?']",8,0,2,"""Allowing gay marriage is Right"""
101,"""gay marriage""","['surely', 'a', 'marriage', 'promotoes', 'monogamy', 'therefore', 'any', 'diseases', 'would', ""n't"", 'spread', 'further', 'than', 'the', 'two', 'people', 'within', 'the', 'marriage', '.', 'aside', 'from', 'that', 'it', ""'s"", 'very', 'obvious', 'that', 'aids', 'is', ""n't"", 'the', 'gay', 'disease', 'just', 'like', 'it', 'is', ""n't"", 'the', 'black', 'disease', 'in', 'africa', '.', 'following', 'on', 'from', 'that', 'i', 'think', 'there', 'is', 'a', 'whole', 'other', 'deabte', 'on', 'the', 'origins', 'of', 'the', 'aids', 'virus', 'and', 'the', 'likely', 'hood', 'that', 'it', 'was', 'a', 'lab', 'creation', 'rather', 'than', 'a', 'natural', 'mutation', 'occurance', '.']",8,0,2,"""Allowing gay marriage is Right"""
885,"""gay marriage""","['it', 'shouldnt', 'be', 'called', 'marriage', 'for', 'either', 'parties', ',', 'that', 'is', 'a', 'religious', 'term', ',', 'let', ""'s"", 'seperate', 'church', 'and', 'state', 'thanks', '!']",8,0,2,"""Allowing gay marriage is Right"""
812,"""gay marriage""","['your', 'citation', '?', 'unfounded', 'statements', 'are', 'never', 'a', 'good', 'argument', 'in', 'the', 'place', 'of', 'justifiable', 'facts', '.', 'a', 'terrible', 'fact-', 'you', 'have', ""n't"", 'proven', 'that', ',', 'or', 'shown', 'us', 'someone', 'who', 'has', '.']",8,0,2,"""Allowing gay marriage is Right"""
925,"""gay marriage""","['``', 'actually', 'there', 'the', 'american', 'legal', 'system', 'is', 'filled', 'with', 'biblical', 'principles', 'and', 'truthes', 'and', '...', 'the', 'supreme', 'court', 'building', 'even', 'has', 'a', 'bible', 'verse', 'written', 'on', 'it', ""''"", 'what', 'is', 'a', 'biblical', 'truthes', '?']",8,0,2,"""Allowing gay marriage is Right"""
797,"""gay marriage""","['stay', 'out', 'of', 'other', 'peoples', 'business', '!', 'itâ€™s', 'that', 'simple', '.', 'gay', 'people', 'want', 'to', 'get', 'married', '.', 'let', 'them', 'get', 'married', '.', 'how', 'is', 'it', 'hurting', 'you', '?', 'if', 'it', ""'s"", 'doing', 'no', 'harm', 'to', 'anyone', 'how', 'is', 'it', 'bad', '?', 'morally', 'incorrect', '?', 'i', 'say', 'that', 'forcing', 'your', 'moral', 'opinion', 'of', 'gay', 'marriage', 'being', 'immoral', 'is', 'immoral', 'in', 'itself', '.', 'gay', 'people', 'getting', 'married', 'doesnâ€™t', 'effect', 'your', 'financial', 'well', 'being', ',', 'your', 'physical', 'well', 'being', 'or', 'your', 'pursuit', 'of', 'happiness', '.', 'so', 'how', 'can', 'it', 'be', 'immoral', '?', 'and', 'im', 'not', 'gay', '(', 'not', 'that', 'it', 'matters', ')']",8,0,2,"""Allowing gay marriage is Right"""
928,"""gay marriage""","['i', ""'m"", 'christian', 'and', 'i', 'do', 'believe', 'homosexuality', 'is', 'a', 'sin', '.', 'however', ',', 'i', 'do', ""n't"", 'think', 'banning', 'gay', 'marriage', 'is', 'going', 'to', 'stop', 'people', 'form', 'being', 'gay', '.', 'we', 'christians', 'need', 'to', 'be', 'focusing', 'our', 'energy', 'on', 'more', 'important', 'matters', ',', 'like', 'keeping', 'straight', 'marriages', 'together', '!', 'you', 'want', 'marriage', 'to', 'be', 'more', 'sacred', ':', 'outlaw', 'divorce', '!', 'straight', 'people', 'would', 'take', 'it', 'way', 'more', 'seriously', 'then', '.']",8,0,2,"""Allowing gay marriage is Right"""
830,"""gay marriage""","['everyone', ',', 'regardless', 'of', 'sexual', 'orientation', ',', 'has', 'the', 'right', 'to', 'be', 'miserable', '.', 'i', 'say', 'let', 'gay', 'people', 'know', 'the', 'joys', 'of', 'divorce', ',', 'splitting', 'of', 'assets', ',', 'custody', ',', 'alimony', ',', 'child', 'support', ',', 'the', 'whole', 'nine', 'yards', '!', 'in', 'fact', ',', 'make', 'civil', 'unions', 'illegal', ',', 'it', 'makes', 'it', 'too', 'easy', 'to', '``', 'walk', 'away', ""''"", 'from', 'a', 'relationship', 'and', 'encourages', 'roomates', 'to', 'be', '``', 'couples', ""''"", 'to', 'help', 'a', 'buddy', 'out', 'with', 'benefits.civil', 'unions', ',', 'gone', ',', 'gay', 'marraige', ',', 'in', '!']",8,0,2,"""Allowing gay marriage is Right"""
674,"""gay marriage""","['america', 'had', 'some', 'rules', 'in', 'place', 'when', 'it', 'made', 'its', 'laws', '.', 'we', 'separated', 'federal', 'and', 'state', 'governments', ',', 'which', 'protected', 'civil', 'liberties', '.', 'we', 'also', 'decided', 'to', 'seperate', 'church', 'and', 'state', ',', 'which', 'is', 'why', 'churches', 'are', 'special', 'organizations', 'and', 'most', 'laws', 'do', ""n't"", 'apply', 'to', 'them', '.', 'so', ',', 'your', 'religious', 'arguments', 'are', 'valid', 'and', 'welcomed', 'here', ',', 'everyone', ',', 'but', 'please', 'know', 'that', 'they', 'can', 'only', 'stand', 'on', 'their', 'own', 'legs', '.', 'do', ""n't"", 'support', 'them', 'with', 'legal', 'jargon', '.', 'most', 'of', 'you', 'have', 'been', 'doing', 'just', 'fine', 'with', 'religion', 'so', 'far', 'but', 'some', 'of', 'your', 'arguments', 'seem', 'a', 'little', 'vague', '.', 'let', 'me', 'point', 'these', 'problems', 'out', '...', 'i', 'would', 'absolutely', 'love', 'to', 'read', 'the', 'passage', 'where', 'the', 'bible', 'says', 'gays', 'ca', ""n't"", 'get', 'married', ',', 'where', 'it', 'is', 'against', 'god', ""'s"", 'will', '.', 'unfortunately', ',', 'i', 'ca', ""n't"", 'because', 'i', 'would', ""n't"", 'know', 'which', 'version', 'of', 'the', 'bible', 'to', 'read', 'for', 'it', 'has', 'been', 'reprinted', ',', 'translated', 'and', 'quite', 'possibly', 're-written', 'over', '200', 'times', '!', 'most', 'of', 'the', 'other', 'arguments', 'against', 'are', 'a', 'little', 'loaded', 'too', '.', 'gay', 'marriage', 'increaes', 'aids', 'infection', 'rates', '.', 'ok.', 'but', 'then', ',', 'why', 'is', 'aids', 'infecting', 'straight', 'people', 'too', '?', 'gay', 'marriage', 'will', 'lead', 'to', 'legal', 'prostitution', ',', 'legalize', 'pedophilia', 'and', 'beastiality', '.', 'how', '?', 'no', 'one', 'has', 'yet', 'to', 'tell', 'us', 'this', '!', 'i', 'am', 'not', 'religious', '.', 'i', 'will', 'offer', 'that', 'up', 'and', 'you', 'can', 'attack', 'me', 'on', 'this', 'all', 'you', 'want', '.', 'i', 'am', 'agnostic', ',', 'for', 'reference', 'reasons', '.', 'i', 'am', 'spiritual', '.', 'i', 'believe', 'there', 'is', 'a', 'reason', 'science', 'ca', ""n't"", 'explain', 'for', 'the', 'existence', 'and', 'the', 'reason', 'behind', 'many', ',', 'many', 'things', 'in', 'this', 'world', '.', 'i', 'believe', 'that', 'marriage', 'is', 'about', 'love', '.', 'unfortunately', ',', 'just', 'like', 'the', 'definition', 'of', 'love', ',', 'heterosexuals', 'are', 'already', 'perverting', 'the', 'definition', 'and', ',', 'quite', 'possibly', ',', 'the', 'sanctity', 'of', 'marriage', 'that', 'pres', '.', 'bush', 'is', 'now', 'on', 'some', 'warpath', 'to', 'protect', '.', 'divorce', 'rates', 'are', 'rising', 'faster', 'and', 'faster', 'and', 'marriages', 'are', 'decreasing', 'in', 'duration', ',', 'the', 'shortest', 'being', '55', 'hours', '!', 'people', ',', 'in', 'order', 'to', 'debate', 'effectively', 'we', 'must', 'speak', 'rationally', '.', 'i', ""'ve"", 'done', 'that', '.', 'now', 'someone', ',', 'sit', 'before', 'your', 'computer', ',', 'take', 'a', 'deep', 'breath', ',', 'read', 'my', 'arguments', 'and', 'give', 'me', 'a', 'counterpoint', 'and', 'answers', 'to', 'my', 'questions', 'that', 'are', 'not', 'influenced', 'by', 'extreme', 'emotion', 'or', 'pressure', 'of', 'any', 'kind', '.', 'thank', 'you', '.']",8,0,2,"""Allowing gay marriage is Right"""
82,"""gay marriage""","['according', 'to', 'which', 'religion', '?', 'who', 'defined', 'marriage', '?', 'and', 'why', 'do', 'those', 'old', 'definitions', 'hold', 'precedence', 'over', 'the', 'common', 'decency', 'of', 'our', 'modern', 'lives', '?', 'marriage', 'is', 'not', 'defined', 'as', 'between', 'a', 'man', 'and', 'a', 'woman', '.', 'in', 'fact', ',', 'if', 'you', 'want', 'to', 'get', 'down', 'to', 'brass', 'tacks', ',', 'marriage', 'is', 'actually', 'defined', 'as', 'between', 'a', 'man', 'and', 'several', 'women', '.', 'just', 'as', 'i', 'do', ""n't"", 'agree', 'with', 'polygamy', ',', 'i', 'do', ""n't"", 'believe', 'excluding', 'people', 'from', 'having', 'legal', 'rights', 'and', 'protections', 'is', 'neither', 'moral', ',', 'nor', 'righteous', '.', 'if', 'two', 'people', 'love', 'each', 'other', ',', 'it', 'should', 'be', 'more', 'than', 'enough', 'for', 'them', 'to', 'dedicate', 'their', 'lives', 'to', 'one', 'another', ',', 'regardless', 'of', 'whether', 'they', ""'re"", 'white', ',', 'black', ',', 'gay', ',', 'bi', ',', 'retarded', ',', 'disabled', ',', 'or', 'geniuses', '.', 'offering', 'anything', 'other', 'than', 'that', 'is', 'simply', 'discrimination', '.']",8,0,2,"""Allowing gay marriage is Right"""
82,"""gay marriage""","['maybe', 'your', 'notions', 'of', 'right', 'and', 'wrong', 'are', 'incorrect', '?', 'i', 'happen', 'to', 'believe', 'discrimination', 'and', 'exclusion', 'are', 'wrong', '.', 'the', 'old', 'saying', 'goes', ',', 'be', 'free', 'to', 'dance', 'as', 'wildly', 'as', 'you', 'want', 'to', ',', 'but', 'your', 'rights', 'end', 'where', 'the', 'ends', 'of', 'your', 'fingers', 'touch', 'the', 'tip', 'of', 'my', 'nose', '.', 'in', 'that', 'sense', ',', 'i', 'do', ""n't"", 'believe', 'it', ""'s"", 'right', 'to', 'discriminate', 'against', 'someone', 'based', 'on', 'my', 'own', 'personal', 'beliefs', '.', 'in', 'other', 'words', ',', 'if', 'someone', 'wants', 'to', 'marry', 'their', 'own', 'sex', ',', 'it', ""'s"", 'really', 'his/her', 'own', 'business', 'and', 'has', 'nothing', 'to', 'do', 'with', 'me', '.', 'gay', 'marriage', 'may', 'not', 'be', 'morally', 'right', '.', 'hell', ',', 'it', 'may', 'not', 'be', 'my', 'personal', 'choice', 'to', 'even', 'like', 'gays', '.', 'but', 'they', 'certainly', 'have', 'the', 'right', 'to', 'the', 'same', 'protections', 'as', 'the', 'rest', 'of', 'us', '.', 'giving', 'them', 'anything', 'else', 'is', 'as', 'morally', 'wrong', 'as', 'racism', 'or', 'sexism', '.']",8,0,2,"""Allowing gay marriage is Right"""
82,"""gay marriage""","['wtf', '?', 'since', 'when', 'does', 'being', 'in', 'a', 'healthy', ',', 'monogamous', 'relationship', 'cause', 'a', 'spread', 'of', 'the', 'hiv', 'virus', '?', 'clearly', ',', 'you', 'have', 'no', 'basis', 'to', 'stand', 'on', 'in', 'making', 'such', 'an', 'outlandish', 'assumption', '.', 'i', ""'m"", 'sure', 'you', 'could', 'provide', 'a', 'link', 'to', 'a', 'credible', 'scientific', 'study', 'that', 'proves', 'your', 'misguided', 'thesis', ',', 'right', '?']",8,0,2,"""Allowing gay marriage is Right"""
